Date,period,Close,Open,Min,Max,Mean,label,labelcl,-1,0,1
1999-09-29,Train,11433.54,11443.27,11401.4,11552.5,11476.95,-1.0,-1.0,0.99293715,0.00673108,0.00033179912
1999-09-30,Train,11106.31,11435.2,11106.31,11580.58,11343.445,-1.0,-1.0,0.9715327,0.027368497,0.001098796
1999-10-01,Train,10959.83,11104.95,10796.09,11104.95,10950.52,-1.0,-1.0,0.99119765,0.008636084,0.0001663046
1999-10-04,Train,11055.42,10978.53,10961.19,11079.76,11020.475,-1.0,-1.0,0.9941292,0.0053455248,0.0005253143
1999-10-05,Train,10923.57,11051.27,10856.32,11063.55,10959.935,-1.0,-1.0,0.98288894,0.01620264,0.0009084001
1999-10-06,Train,11345.37,10927.16,10927.16,11356.99,11142.075,0.0,0.0,0.41444013,0.5648156,0.020744303
1999-10-07,Train,11338.06,11349.08,11167.71,11468.79,11318.25,0.0,0.0,0.38456872,0.59468806,0.020743266
1999-10-08,Train,11459.5,11338.02,11185.2,11459.5,11322.35,0.0,0.0,0.1672096,0.8066354,0.02615497
1999-10-11,Train,11478.17,11472.63,11448.63,11535.52,11492.075,0.0,0.0,0.14444432,0.84423256,0.0113231875
1999-10-13,Train,11297.7,11466.38,11246.71,11466.38,11356.544999999998,0.0,0.0,0.010288752,0.98691607,0.002795078
1999-10-14,Train,11330.31,11301.06,11301.06,11382.71,11341.884999999998,0.0,0.0,0.0040269704,0.9688913,0.027081724
1999-10-15,Train,11146.49,11307.37,11119.87,11307.37,11213.62,1.0,0.0,0.0045178393,0.97394276,0.021539455
1999-10-18,Train,10978.22,11146.25,10900.97,11152.17,11026.57,1.0,0.0,0.0025440636,0.95788574,0.0395702
1999-10-19,Train,11097.65,10981.63,10981.63,11215.92,11098.775,1.0,0.0,0.013096125,0.817918,0.16898583
1999-10-20,Train,11274.85,11108.39,11108.39,11282.7,11195.545,1.0,0.0,0.005346593,0.790965,0.20368843
1999-10-21,Train,11253.59,11281.08,11161.64,11282.35,11221.995,1.0,0.0,0.03986348,0.798017,0.16211942
1999-10-22,Train,11460.62,11258.76,11258.76,11497.67,11378.215,1.0,1.0,0.007357921,0.38487855,0.6077636
1999-10-25,Train,11394.29,11458.52,11336.06,11482.88,11409.47,1.0,1.0,0.2671291,0.12126108,0.6116098
1999-10-26,Train,11469.5,11398.54,11398.3,11540.95,11469.625,1.0,1.0,0.0201305,0.071863666,0.90800583
1999-10-27,Train,11530.72,11469.5,11451.63,11539.57,11495.6,1.0,-1.0,0.45178863,0.12799937,0.42021206
1999-10-28,Train,11700.11,11585.11,11582.27,11720.21,11651.24,1.0,1.0,0.32948977,0.24523711,0.42527315
1999-10-29,Train,11700.2,11716.65,11677.93,11826.29,11752.11,1.0,-1.0,0.566339,0.0729494,0.36071157
1999-11-01,Train,11762.6,11701.16,11684.63,11766.86,11725.745,1.0,1.0,0.33863622,0.16930705,0.4920567
1999-11-03,Train,12346.67,11762.6,11762.6,12346.67,12054.635,1.0,1.0,0.11526093,0.13869849,0.7460405
1999-11-04,Train,12406.32,12346.27,12341.07,12651.12,12496.095,1.0,1.0,0.02505574,0.41313165,0.56181264
1999-11-05,Train,12714.26,12409.35,12358.7,12736.76,12547.73,1.0,1.0,0.003844324,0.18573172,0.810424
1999-11-08,Train,12960.1,12699.85,12519.18,12967.7,12743.44,1.0,1.0,0.0025806346,0.28054833,0.716871
1999-11-09,Train,12879.89,12972.17,12847.36,13069.52,12958.44,1.0,1.0,0.014026149,0.1353576,0.8506162
1999-11-10,Train,13101.14,12876.46,12814.49,13149.52,12982.005,1.0,1.0,0.027397253,0.25451466,0.7180881
1999-11-11,Train,13189.27,13101.25,12984.68,13281.0,13132.84,1.0,1.0,0.0026506805,0.041214123,0.95613515
1999-11-12,Train,13114.01,13189.47,13049.08,13293.54,13171.31,1.0,1.0,0.011143311,0.13386782,0.8549889
1999-11-16,Train,13128.37,13122.3,13083.16,13208.44,13145.8,1.0,1.0,0.002604594,0.052735187,0.9446602
1999-11-17,Train,12812.53,13131.83,12735.71,13131.85,12933.78,1.0,1.0,0.0036338444,0.05851242,0.9378537
1999-11-18,Train,13087.43,12812.53,12726.15,13123.05,12924.6,1.0,1.0,0.0010457778,0.011714418,0.9872398
1999-11-19,Train,13462.98,13090.45,13090.45,13508.76,13299.605,1.0,1.0,0.013050793,0.052849088,0.93410015
1999-11-22,Train,13435.52,13481.21,13312.17,13659.56,13485.865,1.0,1.0,0.011928466,0.085039124,0.9030325
1999-11-23,Train,13565.23,13445.1,13351.11,13693.55,13522.33,1.0,1.0,0.0038278804,0.20177005,0.79440206
1999-11-24,Train,13392.91,13570.13,13366.16,13629.97,13498.065,1.0,1.0,0.01232141,0.15671507,0.8309635
1999-11-25,Train,13536.08,13385.03,13320.78,13568.11,13444.445,1.0,1.0,0.0007246212,0.04421823,0.95505714
1999-11-26,Train,13888.26,13537.5,13537.5,14007.06,13772.28,1.0,1.0,0.001211263,0.09007448,0.90871423
1999-11-29,Train,13854.98,13902.55,13784.64,14053.72,13919.18,1.0,1.0,0.004599338,0.0506724,0.94472826
1999-11-30,Train,13778.86,13807.83,13659.23,13856.95,13758.09,1.0,1.0,0.004865235,0.029197304,0.9659375
1999-12-01,Train,13874.31,13783.95,13555.84,13874.7,13715.27,1.0,1.0,0.0027577616,0.1256946,0.8715477
1999-12-02,Train,14213.17,13889.54,13883.59,14273.21,14078.4,1.0,1.0,0.0028034137,0.08163213,0.9155645
1999-12-03,Train,14408.71,14224.86,14192.52,14573.21,14382.865,1.0,1.0,0.00057147216,0.033566482,0.965862
1999-12-06,Train,14344.07,14414.91,14305.96,14542.84,14424.4,1.0,1.0,0.0007996442,0.008477616,0.9907227
1999-12-07,Train,14299.94,14344.07,14261.77,14508.7,14385.235,1.0,1.0,0.0002578157,0.010786279,0.9889559
1999-12-08,Train,14410.37,14301.93,14196.33,14410.37,14303.35,1.0,1.0,0.00045901458,0.025438163,0.9741028
1999-12-09,Train,14584.19,14420.21,14420.21,14737.64,14578.925,1.0,1.0,0.0007436391,0.018772116,0.9804842
1999-12-10,Train,14783.88,14595.59,14595.59,14785.18,14690.385,1.0,1.0,0.0011927676,0.00645854,0.9923487
1999-12-13,Train,14811.9,14785.29,14692.95,14977.3,14835.125,1.0,1.0,0.006408026,0.0031851805,0.9904068
1999-12-14,Train,14644.42,14821.27,14587.12,14893.07,14740.095,1.0,1.0,0.009147855,0.048689216,0.94216293
1999-12-15,Train,14322.08,14653.67,14322.08,14653.67,14487.875,1.0,1.0,0.017633324,0.07214499,0.91022176
1999-12-16,Train,14497.03,14326.75,14326.75,14680.85,14503.8,1.0,1.0,0.00473136,0.04484044,0.95042825
1999-12-17,Train,14788.76,14524.16,14524.16,14792.65,14658.405,1.0,1.0,0.0018876315,0.04441983,0.95369256
1999-12-20,Train,15110.21,14803.07,14780.57,15178.45,14979.51,1.0,1.0,0.0018819803,0.14999263,0.8481254
1999-12-21,Train,15591.97,15111.52,15111.52,15591.97,15351.745,1.0,1.0,0.00037123958,0.06686367,0.93276507
1999-12-22,Train,15916.48,15606.18,15401.1,15916.48,15658.79,1.0,1.0,0.00033169956,0.01919368,0.9804746
1999-12-23,Train,15953.63,15926.32,15748.79,15999.83,15874.31,1.0,1.0,4.1697576e-06,0.011546542,0.9884493
1999-12-27,Train,16011.42,15956.11,15879.52,16119.96,15999.74,1.0,1.0,2.0033244e-06,0.020750826,0.97924715
1999-12-28,Train,16376.81,16017.43,15968.9,16398.67,16183.785,1.0,1.0,8.315009e-06,0.0012522991,0.9987394
1999-12-29,Train,16772.96,16391.24,16362.94,16811.82,16587.38,1.0,1.0,1.1529992e-05,0.005743737,0.99424475
1999-12-30,Train,17091.6,16777.97,16777.97,17104.87,16941.42,1.0,1.0,9.707068e-07,0.0021386018,0.9978604
2000-01-03,Train,16930.42,17098.29,16719.06,17408.4,17063.730000000003,1.0,1.0,2.3999119e-06,0.013976926,0.9860206
2000-01-04,Train,15851.0,16907.65,15851.0,16907.65,16379.325,1.0,1.0,2.8244964e-05,0.09464736,0.9053244
2000-01-05,Train,16245.14,15871.28,15349.78,16302.15,15825.965,1.0,1.0,0.0012730571,0.19286416,0.8058628
2000-01-06,Train,16106.89,16237.47,15977.46,16498.51,16237.985,1.0,1.0,0.00019189852,0.015260672,0.98454744
2000-01-07,Train,16309.15,16124.79,16124.79,16448.88,16286.835,1.0,1.0,0.00091284653,0.04354725,0.9555399
2000-01-10,Train,17022.13,16324.72,16324.72,17056.55,16690.635,1.0,1.0,0.002138418,0.16331267,0.83454883
2000-01-11,Train,16572.72,17045.18,16572.72,17196.89,16884.805,1.0,1.0,0.00094178546,0.17840368,0.8206546
2000-01-12,Train,16616.87,16573.72,16330.8,16723.69,16527.245,1.0,0.0,0.0012302677,0.6271862,0.37158346
2000-01-13,Train,17298.07,16663.3,16663.3,17715.31,17189.305,1.0,1.0,8.515925e-05,0.07061681,0.92929804
2000-01-14,Train,17657.95,17305.53,17305.53,17800.1,17552.815,1.0,1.0,0.0006674921,0.04303236,0.9563002
2000-01-17,Train,18053.22,17678.49,17678.49,18099.23,17888.86,1.0,1.0,0.002013488,0.23537289,0.7626136
2000-01-18,Train,17903.23,18061.78,17624.82,18061.78,17843.3,1.0,1.0,0.08635418,0.18336487,0.73028094
2000-01-19,Train,17470.24,17905.0,17470.04,18074.79,17772.415,1.0,0.0,0.017376283,0.9062274,0.07639632
2000-01-20,Train,17176.73,17487.18,17028.6,17622.39,17325.495,0.0,0.0,0.078330144,0.9076094,0.014060453
2000-01-21,Train,17034.21,17187.94,16901.0,17372.47,17136.735,0.0,0.0,0.026248291,0.97007287,0.0036789274
2000-01-24,Train,16971.73,17048.52,16971.73,17262.8,17117.265,0.0,0.0,0.00015011732,0.9988104,0.001039461
2000-01-26,Train,17105.26,16971.92,16726.55,17105.26,16915.905,0.0,0.0,5.9200396e-05,0.8988653,0.10107563
2000-01-27,Train,17081.16,17114.0,17081.16,17421.58,17251.370000000006,1.0,1.0,1.3513564e-06,0.012975479,0.9870231
2000-01-28,Train,16734.39,17149.58,16546.59,17252.2,16899.395,1.0,1.0,2.143575e-06,0.0058304328,0.99416745
2000-01-31,Train,16388.27,16743.81,16167.33,16748.64,16457.985,1.0,1.0,1.195776e-07,0.0014081694,0.9985917
2000-02-01,Train,16522.2,16389.12,16389.12,16675.15,16532.135000000002,1.0,1.0,8.012005e-09,0.0003265217,0.9996735
2000-02-02,Train,16868.46,16545.79,16545.79,16874.61,16710.2,1.0,1.0,9.751582e-09,0.0003082687,0.9996917
2000-02-03,Train,17457.12,16891.5,16891.5,17457.25,17174.375,1.0,1.0,8.438004e-08,0.00063654716,0.99936336
2000-02-04,Train,17932.47,17470.71,17470.71,17961.51,17716.11,1.0,1.0,2.7908427e-06,0.024861338,0.97513586
2000-02-07,Train,18125.6,17937.05,17746.45,18125.6,17936.025,1.0,1.0,6.1762904e-08,0.00015507963,0.9998448
2000-02-08,Train,18685.58,18248.89,18248.89,18729.09,18488.99,1.0,1.0,1.9668189e-08,0.00027327967,0.9997267
2000-02-09,Train,18361.39,18758.99,18223.78,18885.84,18554.81,1.0,1.0,1.0260785e-05,0.003150562,0.99683917
2000-02-10,Train,18603.81,18366.51,18154.57,18671.81,18413.19,1.0,1.0,8.190529e-05,0.021259775,0.9786583
2000-02-11,Train,18083.46,18635.29,18026.56,18774.89,18400.725,1.0,1.0,1.2898296e-06,0.12241462,0.8775841
2000-02-14,Train,17819.01,18083.22,17745.98,18264.46,18005.22,0.0,0.0,1.4583137e-06,0.9990932,0.0009054427
2000-02-15,Train,17920.73,17818.33,17450.59,17931.97,17691.28,0.0,0.0,2.9729264e-05,0.99994874,2.1562657e-05
2000-02-16,Train,18112.47,17920.86,17742.64,18247.39,17995.015,0.0,0.0,2.3544275e-05,0.99997306,3.2835883e-06
2000-02-17,Train,17979.41,18115.95,17979.41,18297.38,18138.395,0.0,0.0,1.8268438e-05,0.9999789,2.8258698e-06
2000-02-18,Train,17625.02,17979.41,17489.02,18008.27,17748.645,0.0,0.0,2.0859266e-05,0.9999777,1.4658431e-06
2000-02-21,Train,17699.76,17625.7,17364.38,17886.66,17625.52,0.0,0.0,9.474e-06,0.99999046,1.2375672e-07
2000-02-22,Train,17489.33,17698.4,17465.51,17913.41,17689.46,0.0,0.0,1.937855e-05,0.99998033,1.8318586e-07
2000-02-23,Train,17833.39,17489.33,17479.28,17855.37,17667.324999999993,0.0,0.0,0.00014149169,0.9998505,7.9414585e-06
2000-02-24,Train,17775.79,17845.93,17706.21,18118.76,17912.485,0.0,0.0,4.109736e-05,0.9999416,1.7257424e-05
2000-02-25,Train,17786.82,17784.11,17757.77,17987.65,17872.71,0.0,0.0,2.3586843e-07,0.99999905,6.9788206e-07
2000-02-28,Train,17542.7,17786.82,17382.87,17786.82,17584.845,0.0,0.0,3.0967277e-07,0.99999845,1.1407494e-06
2000-02-29,Train,17660.2,17544.61,17544.61,17817.67,17681.14,0.0,0.0,1.9800309e-05,0.9999733,6.962889e-06
2000-03-01,Train,17953.01,17668.27,17654.74,17953.01,17803.875,0.0,0.0,0.00017013894,0.99963653,0.00019323353
2000-03-02,Train,18015.5,17965.97,17809.47,18154.14,17981.805,0.0,0.0,2.6282246e-06,0.99997437,2.3031804e-05
2000-03-03,Train,18631.73,18015.5,18015.5,18631.73,18323.615,0.0,0.0,2.0229818e-05,0.9999795,2.2430729e-07
2000-03-08,Train,18282.93,18617.08,18183.85,18617.08,18400.465,-1.0,0.0,0.02074019,0.97925824,1.6916173e-06
2000-03-09,Train,18650.46,18285.36,18285.36,18650.46,18467.91,-1.0,0.0,0.29899856,0.70091057,9.085667e-05
2000-03-10,Train,18280.35,18650.46,18232.94,18720.11,18476.525,-1.0,0.0,0.0015842782,0.99841356,2.092911e-06
2000-03-13,Train,17594.82,18279.33,17505.56,18279.33,17892.445,-1.0,-1.0,0.6776025,0.32239679,7.5471644e-07
2000-03-14,Train,17221.88,17594.82,17221.88,17940.83,17581.355000000003,-1.0,0.0,0.49275666,0.5072429,3.3999765e-07
2000-03-15,Train,17381.6,17228.84,16922.37,17468.63,17195.5,-1.0,-1.0,0.9336164,0.06638214,1.481139e-06
2000-03-16,Train,17642.22,17396.94,17396.94,17660.64,17528.79,0.0,0.0,0.0033443354,0.99665326,2.3258783e-06
2000-03-17,Train,17511.24,17654.32,17470.09,17733.43,17601.760000000002,0.0,0.0,0.43056172,0.56943685,1.4328382e-06
2000-03-20,Train,17525.59,17511.24,17434.71,17732.7,17583.705,0.0,0.0,0.13177055,0.8682288,5.76579e-07
2000-03-22,Train,18314.0,18346.11,18314.0,18859.64,18586.82,-1.0,-1.0,0.99944776,0.00054266193,9.519436e-06
2000-03-23,Train,18331.05,18314.42,18183.47,18643.97,18413.72,-1.0,-1.0,0.9895298,0.010164287,0.0003059901
2000-03-24,Train,18674.53,18332.34,18332.34,18691.69,18512.015,-1.0,-1.0,0.9994716,0.0003394444,0.0001889154
2000-03-27,Train,18951.48,18674.53,18533.43,19046.51,18789.97,-1.0,-1.0,0.991922,0.007849922,0.00022814976
2000-03-28,Train,18337.9,18952.02,18335.4,18959.82,18647.61,-1.0,-1.0,0.99865913,0.00018945274,0.0011514518
2000-03-29,Train,18053.36,18338.58,17972.89,18574.62,18273.755,-1.0,-1.0,0.97966754,0.018300975,0.0020314548
2000-03-30,Train,17646.77,18053.02,17455.39,18053.02,17754.205,-1.0,-1.0,0.8614804,0.13779342,0.0007261469
2000-03-31,Train,17820.37,17659.91,17559.65,17949.83,17754.74,-1.0,-1.0,0.9314911,0.06837237,0.00013652757
2000-04-03,Train,17245.47,17627.67,17173.32,17825.98,17499.65,-1.0,-1.0,0.9990074,0.00083553174,0.00015702717
2000-04-04,Train,16757.93,17253.08,16095.42,17450.44,16772.93,-1.0,-1.0,0.96871704,0.03051839,0.00076462276
2000-04-05,Train,16714.37,16762.08,16229.74,17042.75,16636.245,-1.0,-1.0,0.999258,0.0007020339,4.0038092e-05
2000-04-06,Train,17146.13,16718.73,16718.73,17152.22,16935.475,-1.0,-1.0,0.9836204,0.016258977,0.000120677614
2000-04-07,Train,17513.72,17149.7,17149.7,17513.72,17331.71,-1.0,-1.0,0.9961538,0.003356222,0.00048999774
2000-04-10,Train,16783.32,17519.11,16781.98,17571.85,17176.915,-1.0,-1.0,0.92549163,0.071386635,0.0031217074
2000-04-11,Train,16539.35,16786.96,16309.33,16867.15,16588.24,-1.0,-1.0,0.98697007,0.010207047,0.0028229083
2000-04-12,Train,16323.36,16542.26,16310.61,16785.14,16547.875,-1.0,-1.0,0.84717363,0.1518265,0.0009998851
2000-04-13,Train,15500.81,16325.3,15500.81,16605.14,16052.975,-1.0,-1.0,0.9982405,0.0017168527,4.2711945e-05
2000-04-14,Train,14794.34,15500.81,14596.35,15500.81,15048.58,-1.0,-1.0,0.99466693,0.0053304136,2.6790772e-06
2000-04-17,Train,14815.68,14761.33,14029.35,14820.62,14424.985,-1.0,-1.0,0.9863077,0.013455756,0.00023659431
2000-04-18,Train,15408.4,14817.05,14767.0,15468.85,15117.925,-1.0,0.0,0.49336278,0.50448006,0.0021570984
2000-04-19,Train,14926.15,15437.87,14849.52,15535.94,15192.73,-1.0,0.0,0.14347593,0.8386378,0.017886221
2000-04-20,Train,15203.21,14938.19,14938.19,15203.62,15070.905,-1.0,0.0,0.027021423,0.9721453,0.00083321583
2000-04-24,Train,14794.23,15204.35,14624.91,15225.03,14924.97,0.0,0.0,0.008377388,0.9775534,0.014069205
2000-04-25,Train,15400.58,14798.03,14798.03,15402.92,15100.475,0.0,0.0,0.057393998,0.9416215,0.000984595
2000-04-26,Train,15446.36,15401.24,15267.86,15517.33,15392.595,-1.0,-1.0,0.8664811,0.13277,0.00074883417
2000-04-27,Train,15440.11,15446.14,14835.42,15487.05,15161.235,-1.0,-1.0,0.98056215,0.019090662,0.00034714612
2000-04-28,Train,15537.6,15450.3,15450.3,15906.75,15678.525,-1.0,-1.0,0.9702786,0.003190918,0.026530493
2000-05-02,Train,15524.13,15596.23,15523.07,15944.15,15733.61,-1.0,-1.0,0.99782133,0.00013379742,0.0020448712
2000-05-03,Train,15108.56,15525.46,14980.41,15525.46,15252.935,-1.0,-1.0,0.9977431,0.00036946117,0.001887428
2000-05-04,Train,14969.59,15111.23,14872.83,15143.62,15008.225,-1.0,-1.0,0.9999889,1.0034312e-05,1.0204666e-06
2000-05-05,Train,15217.86,14966.92,14811.03,15217.86,15014.445,-1.0,-1.0,0.99998915,2.7159224e-06,8.077892e-06
2000-05-08,Train,14890.96,15219.55,14867.18,15223.25,15045.215,-1.0,-1.0,0.99998045,1.38862715e-05,5.7625125e-06
2000-05-09,Train,14581.52,14897.3,14411.67,15041.02,14726.345,-1.0,-1.0,0.99999213,4.6694217e-06,3.2022485e-06
2000-05-10,Train,14433.81,14569.86,14238.04,14586.3,14412.17,-1.0,-1.0,0.9977824,0.0022172772,3.0169736e-07
2000-05-11,Train,14498.54,14447.15,14397.64,14723.18,14560.41,-1.0,-1.0,0.99211043,0.007839693,4.9894006e-05
2000-05-12,Train,14458.94,14514.97,14350.13,14638.18,14494.155,-1.0,-1.0,0.67705834,0.32289574,4.590547e-05
2000-05-15,Train,15055.53,14469.49,14397.33,15069.81,14733.57,0.0,0.0,0.17692871,0.8229209,0.00015033834
2000-05-16,Train,15360.4,15074.13,15074.13,15445.35,15259.74,0.0,0.0,0.0012708096,0.9987269,2.3010257e-06
2000-05-17,Train,14870.53,15360.9,14855.98,15360.9,15108.44,0.0,0.0,0.003280291,0.9953519,0.0013677868
2000-05-18,Train,14626.69,14875.89,14619.69,14973.28,14796.485,0.0,0.0,0.00043133492,0.994595,0.0049737147
2000-05-19,Train,14326.63,14594.22,13920.29,14618.5,14269.395,1.0,1.0,0.002531448,0.10917582,0.8882927
2000-05-22,Train,13891.24,14329.6,13583.3,14368.97,13976.134999999998,1.0,1.0,0.0011775403,0.07946175,0.91936064
2000-05-23,Train,13587.16,13891.24,13582.57,14145.32,13863.945,1.0,1.0,5.4071385e-05,0.022836639,0.97710925
2000-05-24,Train,14166.4,13591.97,13555.61,14197.0,13876.305,1.0,1.0,2.9658962e-05,0.0022406965,0.9977297
2000-05-25,Train,14185.61,14187.32,14026.92,14499.4,14263.16,1.0,1.0,1.5646431e-06,0.0010161456,0.99898225
2000-05-26,Train,14542.26,14204.41,14172.26,14548.97,14360.615,1.0,1.0,0.00014109813,0.0025906952,0.9972682
2000-05-29,Train,14772.63,14540.54,14540.54,14857.96,14699.25,1.0,1.0,0.0009382071,0.0002592491,0.99880254
2000-05-30,Train,15248.55,14815.26,14815.26,15307.98,15061.62,1.0,1.0,0.0007686199,2.4483861e-05,0.99920696
2000-05-31,Train,14956.61,15251.23,14930.86,15328.09,15129.475,1.0,1.0,0.0007485227,5.168275e-05,0.9991998
2000-06-01,Train,15450.04,14967.34,14967.34,15472.65,15219.995,1.0,1.0,0.0012687868,6.7560846e-05,0.99866366
2000-06-02,Train,16222.48,15518.38,15518.38,16260.81,15889.595,1.0,1.0,0.000100085905,3.097003e-05,0.99986887
2000-06-05,Train,16022.93,16222.14,15974.95,16312.35,16143.65,1.0,1.0,0.00016624914,3.916672e-06,0.99982977
2000-06-06,Train,15946.63,16017.85,15826.79,16172.54,15999.665,1.0,1.0,4.5828965e-06,3.922255e-06,0.99999154
2000-06-07,Train,16271.74,15954.68,15709.32,16277.74,15993.53,1.0,1.0,3.5727567e-06,9.714489e-05,0.99989927
2000-06-08,Train,16398.8,16285.51,16226.59,16640.41,16433.5,1.0,1.0,2.184992e-06,0.00035918909,0.99963856
2000-06-09,Train,16342.28,16420.57,16200.36,16560.69,16380.525,1.0,1.0,0.0001813972,0.00017813634,0.99964046
2000-06-12,Train,16096.7,16351.0,16084.07,16364.85,16224.46,1.0,1.0,6.1856804e-06,0.0003625928,0.99963117
2000-06-13,Train,16354.47,16099.76,16074.57,16359.55,16217.06,1.0,1.0,0.00019625647,0.0028653885,0.99693835
2000-06-14,Train,16366.1,16365.34,16135.02,16523.35,16329.185,1.0,1.0,1.1515112e-05,0.00015752486,0.99983096
2000-06-15,Train,16561.37,16369.01,16321.33,16629.82,16475.575,1.0,1.0,0.0017567119,0.0010486045,0.99719465
2000-06-16,Train,16424.93,16566.8,16378.53,16598.49,16488.510000000002,1.0,1.0,0.0003743825,0.0060559805,0.9935696
2000-06-19,Train,16850.03,16423.06,16411.34,16862.85,16637.095,1.0,1.0,0.0004956939,0.019751472,0.9797528
2000-06-20,Train,16843.58,16854.38,16707.81,16951.77,16829.79,1.0,1.0,0.0023925742,0.0032109993,0.99439645
2000-06-21,Train,17254.26,16853.82,16833.53,17396.45,17114.989999999998,1.0,1.0,4.526553e-06,0.0003065972,0.99968886
2000-06-23,Train,16977.26,17205.47,16909.68,17265.55,17087.614999999998,1.0,1.0,9.0506175e-05,0.0016717566,0.9982377
2000-06-26,Train,16744.8,16977.26,16685.5,17019.22,16852.36,0.0,0.0,0.0016992473,0.93496764,0.0633331
2000-06-27,Train,16512.93,16743.64,16388.35,16780.06,16584.205,1.0,1.0,6.4875465e-05,0.017221326,0.98271376
2000-06-28,Train,16842.29,16532.85,16493.59,17101.33,16797.46,1.0,1.0,3.22775e-07,0.0046373126,0.99536234
2000-06-29,Train,16407.16,16830.06,16328.56,16850.06,16589.31,1.0,1.0,1.8288819e-09,0.0012283934,0.9987716
2000-06-30,Train,16727.95,16404.45,16399.63,16836.47,16618.050000000007,1.0,1.0,1.9481725e-09,0.0016490576,0.998351
2000-07-03,Train,17088.54,16746.74,16743.3,17098.63,16920.965,1.0,1.0,7.480274e-09,0.004025746,0.99597424
2000-07-04,Train,17279.21,17105.53,17088.11,17340.03,17214.07,1.0,1.0,8.159858e-07,0.0055062193,0.994493
2000-07-05,Train,17134.93,17284.57,17086.21,17361.95,17224.08,1.0,1.0,3.1597622e-07,0.008395649,0.99160403
2000-07-06,Train,17348.07,17147.89,17024.2,17366.33,17195.265,1.0,1.0,8.495449e-06,0.257891,0.74210054
2000-07-07,Train,17598.83,17351.7,17351.7,17754.21,17552.955,1.0,1.0,4.79174e-06,0.14169675,0.85829854
2000-07-10,Train,17471.63,17619.72,17443.7,17794.67,17619.184999999998,1.0,1.0,0.0002945344,0.037160024,0.9625455
2000-07-11,Train,16880.66,17473.25,16827.09,17473.25,17150.17,0.0,0.0,0.00041734776,0.99893266,0.00064993877
2000-07-12,Train,17053.38,16892.59,16692.86,17175.5,16934.18,0.0,0.0,0.00040893996,0.9960383,0.0035526964
2000-07-13,Train,16444.25,17057.05,16415.56,17382.86,16899.21,0.0,0.0,9.3506715e-05,0.9997663,0.00014016473
2000-07-14,Train,16880.95,16438.72,16389.99,16884.81,16637.4,0.0,0.0,0.0012061471,0.99878985,4.046476e-06
2000-07-17,Train,17387.88,16890.06,16890.06,17394.79,17142.425000000007,0.0,0.0,0.00018367369,0.99981636,2.4171658e-09
2000-07-18,Train,17368.59,17379.25,17280.69,17565.96,17423.324999999993,0.0,0.0,0.0047296323,0.9952703,1.4629927e-08
2000-07-19,Train,16927.55,17354.48,16868.25,17357.77,17113.010000000002,0.0,0.0,0.00197685,0.99802315,4.2799044e-08
2000-07-20,Train,17203.62,16950.57,16950.57,17352.54,17151.555,-1.0,0.0,0.27326515,0.7267222,1.2636463e-05
2000-07-21,Train,17318.24,17207.33,17071.11,17364.66,17217.885000000002,-1.0,-1.0,0.6303883,0.3696106,1.0626622e-06
2000-07-24,Train,17385.98,17314.2,17314.2,17588.15,17451.175000000007,-1.0,-1.0,0.56089985,0.43907502,2.509394e-05
2000-07-25,Train,17049.42,17390.09,17046.29,17530.19,17288.239999999998,-1.0,0.0,0.20676419,0.7930399,0.00019589122
2000-07-26,Train,17121.3,17049.42,16839.84,17211.48,17025.66,-1.0,-1.0,0.96670884,0.033280868,1.042525e-05
2000-07-27,Train,16948.73,17121.42,16923.04,17225.0,17074.02,-1.0,-1.0,0.9735333,0.026462266,4.5595584e-06
2000-07-28,Train,16485.69,16948.73,16448.37,17038.64,16743.504999999994,-1.0,-1.0,0.8985588,0.101377785,6.343977e-05
2000-07-31,Train,16454.6,16486.68,16454.6,16713.15,16583.875,-1.0,0.0,0.17031734,0.82959634,8.6199805e-05
2000-08-01,Train,16289.87,16474.82,16126.77,16591.17,16358.97,-1.0,0.0,0.27087793,0.7286136,0.00050845154
2000-08-02,Train,16314.47,16284.2,16120.77,16534.7,16327.735,-1.0,-1.0,0.9376937,0.0622953,1.0907025e-05
2000-08-03,Train,16720.76,16247.71,16072.74,16761.29,16417.015,0.0,-1.0,0.88388205,0.115400665,0.000717324
2000-08-04,Train,16761.25,16726.7,16715.77,16907.21,16811.489999999998,0.0,0.0,0.032451045,0.967315,0.00023397629
2000-08-07,Train,16995.8,16771.63,16768.6,17014.05,16891.324999999993,0.0,0.0,0.0015186205,0.99089324,0.0075880936
2000-08-08,Train,16884.77,17005.49,16857.72,17061.82,16959.77,0.0,0.0,0.00077172735,0.99916625,6.2062296e-05
2000-08-09,Train,16533.67,16894.18,16510.69,16976.78,16743.735,1.0,0.0,0.0014798256,0.95976555,0.038754646
2000-08-10,Train,16834.8,16518.53,16501.33,17023.46,16762.395,1.0,0.0,0.0003674956,0.5274761,0.47215644
2000-08-11,Train,17395.0,16846.29,16705.18,17395.0,17050.09,1.0,0.0,0.005834755,0.59309983,0.4010654
2000-08-14,Train,17810.63,17401.79,17333.89,17925.75,17629.82,1.0,0.0,0.00035413555,0.98592365,0.013722281
2000-08-15,Train,17744.13,17810.76,17689.57,17909.82,17799.695,1.0,0.0,0.00012077545,0.99702734,0.0028519146
2000-08-16,Train,17330.77,17741.18,17275.14,17770.97,17523.055,0.0,0.0,1.6092556e-05,0.9998411,0.00014276814
